0.37842,0.65137|0.38599,0.63989|0.38916,0.65063
0.42749,0.66772|0.43018,0.66699|0.43164,0.67017
0.43164,0.67017|0.43018,0.66699|0.43359,0.67041
0.43164,0.67017|0.43359,0.67041|0.43140,0.67285
0.43140,0.67285|0.43359,0.67041|0.43311,0.67480
0.42700,0.67554|0.43140,0.67285|0.42871,0.67847
0.42871,0.67847|0.43140,0.67285|0.43311,0.67480
0.39624,0.69531|0.39771,0.68896|0.40991,0.69458
0.40991,0.69458|0.39771,0.68896|0.40967,0.68896
0.40771,0.68262|0.40967,0.68896|0.39771,0.68286
0.39771,0.68286|0.40967,0.68896|0.39771,0.68896
0.39771,0.68286|0.39697,0.67798|0.40771,0.68262
0.40771,0.68262|0.39697,0.67798|0.40674,0.67822
0.40527,0.67383|0.40674,0.67822|0.39551,0.67383
0.39551,0.67383|0.40674,0.67822|0.39697,0.67798
0.39551,0.67383|0.39478,0.67261|0.40527,0.67383
0.40527,0.67383|0.39478,0.67261|0.40454,0.67261
0.48706,0.73242|0.47729,0.73242|0.48755,0.71387
0.48755,0.71387|0.47729,0.73242|0.47705,0.71509
0.48706,0.73242|0.50000,0.73340|0.48633,0.75439
0.48633,0.75439|0.50000,0.73340|0.50000,0.75671
0.50000,0.75671|0.50000,0.78320|0.48633,0.75439
0.48633,0.75439|0.50000,0.78320|0.47803,0.77795
0.47803,0.77795|0.50000,0.78320|0.47778,0.82361
0.47778,0.82361|0.50000,0.78320|0.50000,0.82288
0.50000,0.82288|0.50000,0.86572|0.47778,0.82361
0.47778,0.82361|0.50000,0.86572|0.47388,0.86426
0.45703,0.89758|0.47388,0.86426|0.50000,0.90356
0.50000,0.90356|0.47388,0.86426|0.50000,0.86572
0.50000,0.90356|0.44458,0.96304|0.45703,0.89758
0.45703,0.89758|0.44458,0.96304|0.41138,0.93695
0.35034,0.95996|0.41138,0.93695|0.36719,0.99279
0.36719,0.99279|0.41138,0.93695|0.44458,0.96304
0.29565,0.96606|0.35034,0.95996|0.30957,0.99567
0.30957,0.99567|0.35034,0.95996|0.36719,0.99279
0.38232,0.74268|0.38477,0.72656|0.40601,0.74561
0.40601,0.74561|0.38477,0.72656|0.40771,0.72754
0.46533,0.71533|0.46704,0.73511|0.45215,0.71899
0.45215,0.71899|0.46704,0.73511|0.45312,0.73975
0.40845,0.71313|0.40869,0.70361|0.42896,0.71143
0.42896,0.71143|0.40869,0.70361|0.42407,0.69946
0.41260,0.66724|0.42017,0.66699|0.41162,0.67090
0.41162,0.67090|0.42017,0.66699|0.41797,0.66992
0.39478,0.66699|0.38501,0.66724|0.39258,0.65942
0.39258,0.65942|0.38501,0.66724|0.38232,0.66016
0.41260,0.66724|0.40430,0.66724|0.41382,0.66113
0.41382,0.66113|0.40430,0.66724|0.40332,0.66016
0.37451,0.66187|0.36621,0.66431|0.36938,0.65527
0.36938,0.65527|0.36621,0.66431|0.36133,0.65942
0.39258,0.65942|0.38232,0.66016|0.38916,0.65063
0.38916,0.65063|0.38232,0.66016|0.37842,0.65137
0.41382,0.66113|0.40332,0.66016|0.41553,0.65527
0.41553,0.65527|0.40332,0.66016|0.40259,0.65161
0.42017,0.66699|0.41260,0.66724|0.42285,0.66333
0.42285,0.66333|0.41260,0.66724|0.41382,0.66113
0.40991,0.69458|0.40967,0.68896|0.42065,0.69263
0.42065,0.69263|0.40967,0.68896|0.41846,0.68799
0.41528,0.68213|0.41846,0.68799|0.40771,0.68262
0.40771,0.68262|0.41846,0.68799|0.40967,0.68896
0.40771,0.68262|0.40674,0.67822|0.41528,0.68213
0.41528,0.68213|0.40674,0.67822|0.41357,0.67773
0.41309,0.67358|0.41357,0.67773|0.40527,0.67383
0.40527,0.67383|0.41357,0.67773|0.40674,0.67822
0.40527,0.67383|0.40454,0.67261|0.41309,0.67358
0.41309,0.67358|0.40454,0.67261|0.40967,0.67261
0.34424,0.68091|0.33984,0.68359|0.34204,0.67407
0.34204,0.67407|0.33984,0.68359|0.33643,0.67505
0.35522,0.67676|0.34937,0.67896|0.35156,0.67139
0.35156,0.67139|0.34937,0.67896|0.34570,0.67017
0.35156,0.67139|0.35791,0.67261|0.35522,0.67676
0.35522,0.67676|0.35791,0.67261|0.35986,0.67456
0.36499,0.67358|0.35986,0.67456|0.36304,0.67236
0.36304,0.67236|0.35986,0.67456|0.35791,0.67261
0.36743,0.67236|0.36963,0.67261|0.36304,0.67236
0.36304,0.67236|0.36963,0.67261|0.36499,0.67358
0.42725,0.67090|0.42725,0.67065|0.42944,0.67188
0.42944,0.67188|0.42725,0.67065|0.42944,0.67017
0.42456,0.67188|0.42554,0.67334|0.42090,0.67212
0.42090,0.67212|0.42554,0.67334|0.41968,0.67334
0.41968,0.67334|0.41235,0.67236|0.42090,0.67212
0.42090,0.67212|0.41235,0.67236|0.41357,0.67236
0.42041,0.67651|0.42334,0.68115|0.41357,0.67773
0.41357,0.67773|0.42334,0.68115|0.41528,0.68213
0.42017,0.66699|0.42285,0.66333|0.42749,0.66772
0.42749,0.66772|0.42285,0.66333|0.43018,0.66699
0.41797,0.66992|0.42480,0.66895|0.41968,0.67114
0.41968,0.67114|0.42480,0.66895|0.42407,0.67017
0.22266,0.59912|0.22107,0.59253|0.22693,0.59570
0.22693,0.59570|0.22107,0.59253|0.22583,0.58325
0.17261,0.63232|0.17200,0.62158|0.17700,0.63159
0.17700,0.63159|0.17200,0.62158|0.17566,0.62183
0.22278,0.65674|0.21887,0.65063|0.22815,0.64185
0.22815,0.64185|0.21887,0.65063|0.22314,0.63672
0.17896,0.64014|0.18042,0.64722|0.17468,0.64136
0.17468,0.64136|0.18042,0.64722|0.17639,0.64893
0.18286,0.66113|0.17883,0.65503|0.18518,0.65820
0.18518,0.65820|0.17883,0.65503|0.18213,0.65356
0.21460,0.66406|0.21887,0.65063|0.21667,0.66895
0.21667,0.66895|0.21887,0.65063|0.22278,0.65674
0.21106,0.65234|0.21228,0.64258|0.21289,0.65991
0.21289,0.65991|0.21228,0.64258|0.21545,0.64600
0.19836,0.66260|0.19604,0.66797|0.19092,0.66162
0.19092,0.66162|0.19604,0.66797|0.18860,0.66602
0.20508,0.65918|0.20459,0.66602|0.19836,0.66260
0.19836,0.66260|0.20459,0.66602|0.19604,0.66797
0.21887,0.65063|0.21460,0.66406|0.21545,0.64600
0.21545,0.64600|0.21460,0.66406|0.21289,0.65991
0.22107,0.59253|0.22266,0.59912|0.21790,0.59766
0.21790,0.59766|0.22266,0.59912|0.21912,0.60034
0.21106,0.65234|0.21289,0.65991|0.20508,0.65918
0.20508,0.65918|0.21289,0.65991|0.20459,0.66602
0.21106,0.65234|0.20935,0.64648|0.21228,0.64258
0.21228,0.64258|0.20935,0.64648|0.20898,0.64062
0.21680,0.63159|0.21545,0.64600|0.21069,0.63306
0.21069,0.63306|0.21545,0.64600|0.21228,0.64258
0.19397,0.58179|0.19141,0.57666|0.20312,0.57812
0.20312,0.57812|0.19141,0.57666|0.19971,0.57104
0.21912,0.60034|0.22266,0.59912|0.21802,0.60620
0.21802,0.60620|0.22266,0.59912|0.22278,0.60889
0.19397,0.59521|0.20032,0.59155|0.20093,0.60107
0.20093,0.60107|0.20032,0.59155|0.20447,0.59814
0.20032,0.59155|0.20642,0.59009|0.20447,0.59814
0.20447,0.59814|0.20642,0.59009|0.20898,0.59668
0.20642,0.59009|0.21240,0.58887|0.20898,0.59668
0.20898,0.59668|0.21240,0.58887|0.21326,0.59570
0.21240,0.58887|0.21753,0.58936|0.21326,0.59570
0.21326,0.59570|0.21753,0.58936|0.21667,0.59473
0.21753,0.58936|0.22107,0.59253|0.21667,0.59473
0.21667,0.59473|0.22107,0.59253|0.21790,0.59766
0.20093,0.60107|0.19604,0.60840|0.19397,0.59521
0.19397,0.59521|0.19604,0.60840|0.18970,0.60278
0.19604,0.60840|0.19360,0.61401|0.18970,0.60278
0.18970,0.60278|0.19360,0.61401|0.18738,0.61206
0.18555,0.60059|0.18970,0.60278|0.18311,0.61133
0.18311,0.61133|0.18970,0.60278|0.18738,0.61206
0.18921,0.59106|0.19397,0.59521|0.18555,0.60059
0.18555,0.60059|0.19397,0.59521|0.18970,0.60278
0.18738,0.61206|0.18591,0.62109|0.18311,0.61133
0.18311,0.61133|0.18591,0.62109|0.18164,0.62085
0.18591,0.62109|0.18652,0.62866|0.18164,0.62085
0.18164,0.62085|0.18652,0.62866|0.18176,0.62964
0.18652,0.62866|0.18774,0.63623|0.18176,0.62964
0.18176,0.62964|0.18774,0.63623|0.18274,0.63818
0.18591,0.62109|0.18738,0.61206|0.18994,0.62134
0.18994,0.62134|0.18738,0.61206|0.19360,0.61401
0.18652,0.62866|0.18591,0.62109|0.19177,0.62622
0.19177,0.62622|0.18591,0.62109|0.18994,0.62134
0.18774,0.63623|0.18652,0.62866|0.19434,0.63306
0.19434,0.63306|0.18652,0.62866|0.19177,0.62622
0.18896,0.64355|0.18359,0.64526|0.18774,0.63623
0.18774,0.63623|0.18359,0.64526|0.18274,0.63818
0.19165,0.65674|0.18701,0.65527|0.19031,0.65088
0.19031,0.65088|0.18701,0.65527|0.18494,0.65161
0.19092,0.66162|0.19165,0.65674|0.19836,0.66260
0.19836,0.66260|0.19165,0.65674|0.19849,0.65503
0.20508,0.65918|0.20581,0.65063|0.21106,0.65234
0.21106,0.65234|0.20581,0.65063|0.20935,0.64648
0.20581,0.65063|0.20508,0.65918|0.19849,0.65503
0.19849,0.65503|0.20508,0.65918|0.19836,0.66260
0.20752,0.62280|0.20471,0.62500|0.20557,0.61108
0.20557,0.61108|0.20471,0.62500|0.20129,0.61621
0.20764,0.63354|0.21069,0.63306|0.20898,0.64062
0.20898,0.64062|0.21069,0.63306|0.21228,0.64258
0.19690,0.63989|0.19885,0.64795|0.18896,0.64355
0.18896,0.64355|0.19885,0.64795|0.19031,0.65088
0.19434,0.63306|0.19690,0.63989|0.18774,0.63623
0.18774,0.63623|0.19690,0.63989|0.18896,0.64355
0.19885,0.64795|0.19690,0.63989|0.20459,0.64307
0.20459,0.64307|0.19690,0.63989|0.20264,0.63477
0.19690,0.63989|0.19434,0.63306|0.20264,0.63477
0.20264,0.63477|0.19434,0.63306|0.19971,0.62817
0.18701,0.65527|0.18518,0.65820|0.18494,0.65161
0.18494,0.65161|0.18518,0.65820|0.18213,0.65356
0.18274,0.63818|0.18359,0.64526|0.17896,0.64014
0.17896,0.64014|0.18359,0.64526|0.18042,0.64722
0.17700,0.63159|0.18176,0.62964|0.17896,0.64014
0.17896,0.64014|0.18176,0.62964|0.18274,0.63818
0.17566,0.62183|0.18164,0.62085|0.17700,0.63159
0.17700,0.63159|0.18164,0.62085|0.18176,0.62964
0.17810,0.60986|0.18311,0.61133|0.17566,0.62183
0.17566,0.62183|0.18311,0.61133|0.18164,0.62085
0.18164,0.59961|0.18555,0.60059|0.17810,0.60986
0.17810,0.60986|0.18555,0.60059|0.18311,0.61133
0.18542,0.58960|0.18921,0.59106|0.18164,0.59961
0.18164,0.59961|0.18921,0.59106|0.18555,0.60059
0.19165,0.65674|0.19031,0.65088|0.19849,0.65503
0.19849,0.65503|0.19031,0.65088|0.19885,0.64795
0.19434,0.63306|0.19177,0.62622|0.19971,0.62817
0.19971,0.62817|0.19177,0.62622|0.19678,0.62109
0.21265,0.62012|0.20752,0.62280|0.20886,0.60815
0.20886,0.60815|0.20752,0.62280|0.20557,0.61108
0.20471,0.62500|0.19971,0.62817|0.20129,0.61621
0.20129,0.61621|0.19971,0.62817|0.19678,0.62109
0.20459,0.64307|0.20264,0.63477|0.20898,0.64062
0.20898,0.64062|0.20264,0.63477|0.20764,0.63354
0.19849,0.65503|0.19885,0.64795|0.20581,0.65063
0.20581,0.65063|0.19885,0.64795|0.20459,0.64307
0.20581,0.65063|0.20459,0.64307|0.20935,0.64648
0.20935,0.64648|0.20459,0.64307|0.20898,0.64062
0.21802,0.60620|0.22278,0.60889|0.21631,0.61426
0.21631,0.61426|0.22278,0.60889|0.22070,0.61987
0.20557,0.61108|0.20093,0.60107|0.20886,0.60815
0.20886,0.60815|0.20093,0.60107|0.20447,0.59814
0.20886,0.60815|0.20447,0.59814|0.21179,0.60522
0.21179,0.60522|0.20447,0.59814|0.20898,0.59668
0.21326,0.59570|0.21472,0.60181|0.20898,0.59668
0.20898,0.59668|0.21472,0.60181|0.21179,0.60522
0.19177,0.62622|0.18994,0.62134|0.19678,0.62109
0.19678,0.62109|0.18994,0.62134|0.19360,0.61401
0.19678,0.62109|0.19360,0.61401|0.20129,0.61621
0.20129,0.61621|0.19360,0.61401|0.19604,0.60840
0.20129,0.61621|0.19604,0.60840|0.20557,0.61108
0.20557,0.61108|0.19604,0.60840|0.20093,0.60107
0.21680,0.63159|0.22314,0.63672|0.21545,0.64600
0.21545,0.64600|0.22314,0.63672|0.21887,0.65063
0.22070,0.61987|0.22485,0.62256|0.21680,0.63159
0.21680,0.63159|0.22485,0.62256|0.22314,0.63672
0.22693,0.59570|0.22681,0.60913|0.22266,0.59912
0.22266,0.59912|0.22681,0.60913|0.22278,0.60889
0.21680,0.63159|0.21265,0.62012|0.22070,0.61987
0.22070,0.61987|0.21265,0.62012|0.21631,0.61426
0.21631,0.61426|0.21179,0.60522|0.21802,0.60620
0.21802,0.60620|0.21179,0.60522|0.21472,0.60181
0.21680,0.63159|0.21069,0.63306|0.21265,0.62012
0.21265,0.62012|0.21069,0.63306|0.20752,0.62280
0.21069,0.63306|0.20764,0.63354|0.20752,0.62280
0.20752,0.62280|0.20764,0.63354|0.20471,0.62500
0.20264,0.63477|0.19971,0.62817|0.20764,0.63354
0.20764,0.63354|0.19971,0.62817|0.20471,0.62500
0.19617,0.58521|0.19397,0.58179|0.20435,0.58350
0.20435,0.58350|0.19397,0.58179|0.20312,0.57812
0.37061,0.59375|0.35278,0.60059|0.36523,0.57764
0.36523,0.57764|0.35278,0.60059|0.34692,0.58423
0.37744,0.61255|0.35913,0.61572|0.37061,0.59375
0.37061,0.59375|0.35913,0.61572|0.35278,0.60059
0.35034,0.95996|0.29565,0.96606|0.33032,0.93292
0.33032,0.93292|0.29565,0.96606|0.28125,0.93893
0.09320,0.32080|0.08630,0.35742|0.06403,0.32471
0.06403,0.32471|0.08630,0.35742|0.05972,0.35986
0.20642,0.59009|0.20032,0.59155|0.20435,0.58350
0.20435,0.58350|0.20032,0.59155|0.19617,0.58521
0.18921,0.59106|0.19617,0.58521|0.19397,0.59521
0.19397,0.59521|0.19617,0.58521|0.20032,0.59155
0.19397,0.58179|0.19617,0.58521|0.18542,0.58960
0.18542,0.58960|0.19617,0.58521|0.18921,0.59106
0.18542,0.58960|0.18213,0.58765|0.19397,0.58179
0.19397,0.58179|0.18213,0.58765|0.19141,0.57666
0.19006,0.57251|0.19141,0.57666|0.18042,0.58496
0.18042,0.58496|0.19141,0.57666|0.18213,0.58765
0.18750,0.56763|0.19006,0.57251|0.17542,0.57886
0.17542,0.57886|0.19006,0.57251|0.18042,0.58496
0.21667,0.66895|0.20850,0.67725|0.21460,0.66406
0.21460,0.66406|0.20850,0.67725|0.20630,0.67163
0.22485,0.62256|0.22070,0.61987|0.22681,0.60913
0.22681,0.60913|0.22070,0.61987|0.22278,0.60889
0.21179,0.60522|0.21631,0.61426|0.20886,0.60815
0.20886,0.60815|0.21631,0.61426|0.21265,0.62012
0.24841,0.66235|0.25415,0.62915|0.26538,0.65869
0.26538,0.65869|0.25415,0.62915|0.26807,0.62769
0.28003,0.62915|0.27856,0.65649|0.26807,0.62769
0.26807,0.62769|0.27856,0.65649|0.26538,0.65869
0.29492,0.63330|0.29126,0.65649|0.28003,0.62915
0.28003,0.62915|0.29126,0.65649|0.27856,0.65649
0.30298,0.65796|0.29126,0.65649|0.30786,0.63940
0.30786,0.63940|0.29126,0.65649|0.29492,0.63330
0.31372,0.66064|0.30298,0.65796|0.31885,0.64648
0.31885,0.64648|0.30298,0.65796|0.30786,0.63940
0.30664,0.61011|0.29492,0.63330|0.29248,0.59302
0.29248,0.59302|0.29492,0.63330|0.28003,0.62915
0.34229,0.56763|0.36157,0.56299|0.34692,0.58423
0.34692,0.58423|0.36157,0.56299|0.36523,0.57764
0.34229,0.56763|0.31982,0.57495|0.33984,0.54907
0.33984,0.54907|0.31982,0.57495|0.31787,0.55518
0.32617,0.59375|0.30664,0.61011|0.31982,0.57495
0.31982,0.57495|0.30664,0.61011|0.29248,0.59302
0.31787,0.55518|0.31982,0.57495|0.29492,0.56250
0.29492,0.56250|0.31982,0.57495|0.29248,0.59302
0.31787,0.53369|0.31787,0.55518|0.29541,0.53955
0.29541,0.53955|0.31787,0.55518|0.29492,0.56250
0.28662,0.43262|0.28418,0.41992|0.30005,0.42578
0.30005,0.42578|0.28418,0.41992|0.30664,0.40137
0.12561,0.39697|0.13733,0.35352|0.14783,0.39648
0.14783,0.39648|0.13733,0.35352|0.16150,0.35254
0.09143,0.72803|0.08502,0.68994|0.10437,0.70972
0.10437,0.70972|0.08502,0.68994|0.09888,0.67505
0.11603,0.58740|0.11261,0.62402|0.09924,0.59692
0.09924,0.59692|0.11261,0.62402|0.09650,0.63647
0.00621,0.74634|0.00621,0.69019|0.02388,0.73999
0.02388,0.73999|0.00621,0.69019|0.02165,0.68652
0.43677,0.57056|0.43140,0.56812|0.44238,0.56226
0.44238,0.56226|0.43140,0.56812|0.43872,0.55933
0.42700,0.56763|0.43506,0.55762|0.43140,0.56812
0.43140,0.56812|0.43506,0.55762|0.43872,0.55933
0.41968,0.47754|0.41699,0.47412|0.42627,0.47070
0.42627,0.47070|0.41699,0.47412|0.42456,0.46533
0.49121,0.45557|0.49097,0.46143|0.48120,0.45605
0.48120,0.45605|0.49097,0.46143|0.48047,0.46191
0.49121,0.45557|0.48120,0.45605|0.49097,0.45166
0.49097,0.45166|0.48120,0.45605|0.48071,0.45215
0.45142,0.49756|0.44092,0.49414|0.45166,0.49023
0.45166,0.49023|0.44092,0.49414|0.44141,0.48926
0.20459,0.54321|0.21680,0.54883|0.20410,0.55127
0.20410,0.55127|0.21680,0.54883|0.20654,0.55811
0.26318,0.47754|0.25220,0.50415|0.24927,0.47803
0.24927,0.47803|0.25220,0.50415|0.23743,0.50513
0.23230,0.35400|0.21289,0.39600|0.20801,0.35303
0.20801,0.35303|0.21289,0.39600|0.19067,0.39502
0.19714,0.43359|0.18408,0.46973|0.17639,0.43457
0.17639,0.43457|0.18408,0.46973|0.16357,0.47217
0.43408,0.42627|0.41992,0.43604|0.42822,0.41553
0.42822,0.41553|0.41992,0.43604|0.41553,0.42627
0.43750,0.50806|0.44800,0.51392|0.43335,0.51709
0.43335,0.51709|0.44800,0.51392|0.44531,0.52197
0.28198,0.39648|0.28418,0.41992|0.25220,0.44092
0.25220,0.44092|0.28418,0.41992|0.26367,0.44824
0.02165,0.68652|0.02090,0.63086|0.03616,0.68066
0.03616,0.68066|0.02090,0.63086|0.03561,0.62842
0.08282,0.60645|0.08148,0.64868|0.06647,0.61475
0.06647,0.61475|0.08148,0.64868|0.06702,0.66162
0.20984,0.67944|0.21948,0.67505|0.20996,0.69141
0.20996,0.69141|0.21948,0.67505|0.22351,0.68848
0.42773,0.47412|0.44067,0.46729|0.42871,0.47607
0.42871,0.47607|0.44067,0.46729|0.44116,0.47070
0.04077,0.85132|0.03000,0.79285|0.06052,0.82776
0.06052,0.82776|0.03000,0.79285|0.04721,0.77869
0.30664,0.44336|0.29590,0.46924|0.29004,0.44922
0.29004,0.44922|0.29590,0.46924|0.27881,0.47412
0.47827,0.60596|0.46924,0.60083|0.47925,0.59741
0.47925,0.59741|0.46924,0.60083|0.47095,0.59424
0.06342,0.76392|0.05594,0.71777|0.07806,0.74585
0.07806,0.74585|0.05594,0.71777|0.07068,0.70435
0.36523,0.45361|0.35645,0.47656|0.34888,0.45508
0.34888,0.45508|0.35645,0.47656|0.34302,0.48047
0.42261,0.48047|0.42236,0.48877|0.41968,0.47754
0.41968,0.47754|0.42236,0.48877|0.41943,0.48926
0.08038,0.96671|0.04294,0.94067|0.09937,0.93115
0.09937,0.93115|0.04294,0.94067|0.06409,0.89673
0.31421,0.46338|0.30469,0.48975|0.29590,0.46924
0.29590,0.46924|0.30469,0.48975|0.28491,0.49512
0.02240,0.53223|0.02530,0.48438|0.03970,0.53125
0.03970,0.53125|0.02530,0.48438|0.04507,0.48486
0.16418,0.62207|0.16394,0.63379|0.16125,0.62305
0.16125,0.62305|0.16394,0.63379|0.16113,0.63525
0.09637,0.84167|0.07666,0.80530|0.10834,0.81787
0.10834,0.81787|0.07666,0.80530|0.09033,0.78381
0.42944,0.50391|0.42554,0.51221|0.42407,0.49854
0.42407,0.49854|0.42554,0.51221|0.41968,0.50244
0.15710,0.62817|0.15771,0.64136|0.15002,0.63916
0.15002,0.63916|0.15771,0.64136|0.15186,0.65625
0.46484,0.57910|0.46606,0.57275|0.47363,0.57666
0.47363,0.57666|0.46606,0.57275|0.47510,0.57104
0.33984,0.50537|0.35645,0.50244|0.33838,0.52832
0.33838,0.52832|0.35645,0.50244|0.35742,0.52539
0.22827,0.66553|0.23596,0.64941|0.23523,0.68140
0.23523,0.68140|0.23596,0.64941|0.24841,0.66235
0.38892,0.40234|0.37573,0.42822|0.37207,0.40430
0.37207,0.40430|0.37573,0.42822|0.35986,0.42969
0.33521,0.41211|0.34668,0.38623|0.35376,0.40771
0.35376,0.40771|0.34668,0.38623|0.36670,0.38281
0.06439,0.48535|0.07166,0.44092|0.08319,0.48486
0.08319,0.48486|0.07166,0.44092|0.09247,0.44141
0.33521,0.41211|0.32422,0.43750|0.31714,0.41797
0.31714,0.41797|0.32422,0.43750|0.30664,0.44336
0.10327,0.48389|0.11389,0.44189|0.12292,0.48096
0.12292,0.48096|0.11389,0.44189|0.13477,0.44043
0.48413,0.40088|0.46655,0.39941|0.48389,0.38525
0.48389,0.38525|0.46655,0.39941|0.46558,0.38379
0.43677,0.57056|0.44507,0.57397|0.43311,0.58105
0.43311,0.58105|0.44507,0.57397|0.44287,0.58350
0.46802,0.41309|0.44946,0.41211|0.46655,0.39941
0.46655,0.39941|0.44946,0.41211|0.44678,0.39844
0.42480,0.40137|0.41064,0.41504|0.42407,0.38574
0.42407,0.38574|0.41064,0.41504|0.40576,0.40039
0.50000,0.55298|0.48682,0.55273|0.50000,0.54834
0.50000,0.54834|0.48682,0.55273|0.48657,0.54834
0.32422,0.43750|0.33521,0.41211|0.34180,0.43213
0.34180,0.43213|0.33521,0.41211|0.35376,0.40771
0.27808,0.52002|0.27734,0.54395|0.26294,0.52612
0.26294,0.52612|0.27734,0.54395|0.26221,0.54907
0.48779,0.52637|0.48828,0.52051|0.50000,0.52539
0.50000,0.52539|0.48828,0.52051|0.50000,0.51880
0.50000,0.50269|0.50000,0.51001|0.48804,0.50342
0.48804,0.50342|0.50000,0.51001|0.48804,0.51245
0.19971,0.57104|0.19702,0.56519|0.20862,0.56641
0.20862,0.56641|0.19702,0.56519|0.20654,0.55811
0.45435,0.46240|0.44067,0.46729|0.45288,0.45801
0.45288,0.45801|0.44067,0.46729|0.43945,0.46338
0.14307,0.47705|0.13245,0.51196|0.12292,0.48096
0.12292,0.48096|0.13245,0.51196|0.11310,0.51685
0.38501,0.52271|0.37280,0.52368|0.38257,0.50146
0.38257,0.50146|0.37280,0.52368|0.37109,0.50146
0.37109,0.50146|0.35645,0.50244|0.37231,0.47705
0.37231,0.47705|0.35645,0.50244|0.35645,0.47656
0.14868,0.76672|0.16492,0.78210|0.14368,0.79443
0.14368,0.79443|0.16492,0.78210|0.16333,0.81140
0.36523,0.45361|0.37573,0.42822|0.37842,0.45410
0.37842,0.45410|0.37573,0.42822|0.38892,0.42969
0.12372,0.87146|0.09637,0.84167|0.13184,0.84546
0.13184,0.84546|0.09637,0.84167|0.10834,0.81787
0.42847,0.48877|0.42651,0.49316|0.42554,0.48682
0.42554,0.48682|0.42651,0.49316|0.42236,0.48877
0.38867,0.45654|0.39648,0.45996|0.38281,0.47754
0.38281,0.47754|0.39648,0.45996|0.39014,0.47949
0.41553,0.42627|0.41992,0.43604|0.40503,0.44189
0.40503,0.44189|0.41992,0.43604|0.41064,0.44775
0.42969,0.48584|0.43286,0.48730|0.42847,0.48877
0.42847,0.48877|0.43286,0.48730|0.43311,0.49121
0.41284,0.47021|0.41699,0.47412|0.41211,0.48584
0.41211,0.48584|0.41699,0.47412|0.41626,0.48828
0.40771,0.46631|0.40210,0.46240|0.41553,0.45264
0.41553,0.45264|0.40210,0.46240|0.41064,0.44775
0.46606,0.44727|0.45020,0.45264|0.46167,0.44092
0.46167,0.44092|0.45020,0.45264|0.44507,0.44580
0.49023,0.44678|0.47900,0.44678|0.48877,0.44043
0.48877,0.44043|0.47900,0.44678|0.47607,0.43994
0.50000,0.57593|0.50000,0.58398|0.49121,0.57568
0.49121,0.57568|0.50000,0.58398|0.49097,0.58398
0.49048,0.59888|0.49048,0.59082|0.50000,0.59937
0.50000,0.59937|0.49048,0.59082|0.50000,0.59155
0.02530,0.48438|0.02809,0.44043|0.04507,0.48486
0.04507,0.48486|0.02809,0.44043|0.05026,0.43994
0.15930,0.53931|0.14954,0.57227|0.14148,0.54004
0.14148,0.54004|0.14954,0.57227|0.13196,0.57959
0.49048,0.60962|0.49048,0.59888|0.50000,0.61035
0.50000,0.61035|0.49048,0.59888|0.50000,0.59937
0.46851,0.45898|0.46753,0.46387|0.45435,0.46240
0.45435,0.46240|0.46753,0.46387|0.45459,0.46631
0.18408,0.46973|0.17285,0.50366|0.16357,0.47217
0.16357,0.47217|0.17285,0.50366|0.15247,0.50684
0.23572,0.47559|0.22351,0.50464|0.22119,0.47314
0.22119,0.47314|0.22351,0.50464|0.21008,0.50366
0.28418,0.41992|0.28198,0.39648|0.30664,0.40137
0.30664,0.40137|0.28198,0.39648|0.31470,0.37500
0.33887,0.36572|0.32739,0.39258|0.31470,0.37500
0.31470,0.37500|0.32739,0.39258|0.30664,0.40137
0.32739,0.39258|0.31714,0.41797|0.30664,0.40137
0.30664,0.40137|0.31714,0.41797|0.30005,0.42578
0.18457,0.35254|0.16919,0.39551|0.16150,0.35254
0.16150,0.35254|0.16919,0.39551|0.14783,0.39648
0.08502,0.68994|0.08148,0.64868|0.09888,0.67505
0.09888,0.67505|0.08148,0.64868|0.09650,0.63647
0.11261,0.62402|0.11279,0.65894|0.09650,0.63647
0.09650,0.63647|0.11279,0.65894|0.09888,0.67505
0.11279,0.65894|0.11652,0.69092|0.09888,0.67505
0.09888,0.67505|0.11652,0.69092|0.10437,0.70972
0.34668,0.38623|0.33521,0.41211|0.32739,0.39258
0.32739,0.39258|0.33521,0.41211|0.31714,0.41797
0.20996,0.69141|0.22351,0.68848|0.21375,0.70850
0.21375,0.70850|0.22351,0.68848|0.22827,0.70703
0.08148,0.64868|0.08282,0.60645|0.09650,0.63647
0.09650,0.63647|0.08282,0.60645|0.09924,0.59692
0.08282,0.60645|0.08783,0.55884|0.09924,0.59692
0.09924,0.59692|0.08783,0.55884|0.10608,0.55249
0.12396,0.54590|0.11603,0.58740|0.10608,0.55249
0.10608,0.55249|0.11603,0.58740|0.09924,0.59692
0.02388,0.73999|0.02165,0.68652|0.04041,0.72974
0.04041,0.72974|0.02165,0.68652|0.03616,0.68066
0.03000,0.79285|0.02388,0.73999|0.04721,0.77869
0.04721,0.77869|0.02388,0.73999|0.04041,0.72974
0.00621,0.81042|0.00621,0.74634|0.03000,0.79285
0.03000,0.79285|0.00621,0.74634|0.02388,0.73999
0.35474,0.33789|0.37646,0.30713|0.37817,0.33545
0.37817,0.33545|0.37646,0.30713|0.39941,0.30811
0.29541,0.53955|0.29883,0.51416|0.31787,0.53369
0.31787,0.53369|0.29883,0.51416|0.31982,0.50977
0.15796,0.61157|0.16260,0.59131|0.16174,0.60986
